country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
United Kingdom,GBR,2021-02-07,12806587.0,12294006.0,512581.0,279850.0,430859.0,18.86,18.11,0.76,6347.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-08,13162878.0,12646486.0,516392.0,356291.0,431338.0,19.39,18.63,0.76,6354.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-09,13577851.0,13058298.0,519553.0,414973.0,436774.0,20.0,19.24,0.77,6434.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-10,14033555.0,13509108.0,524447.0,455704.0,434444.0,20.67,19.9,0.77,6400.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-11,14542318.0,14012224.0,530094.0,508763.0,437897.0,21.42,20.64,0.78,6450.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-12,15091696.0,14556827.0,534869.0,549378.0,445204.0,22.23,21.44,0.79,6558.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-13,15599904.0,15062189.0,537715.0,508208.0,439024.0,22.98,22.19,0.79,6467.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-14,15839781.0,15300151.0,539630.0,239877.0,433313.0,23.33,22.54,0.79,6383.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-15,16122272.0,15576107.0,546165.0,282491.0,422771.0,23.75,22.94,0.8,6228.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-16,16499549.0,15940972.0,558577.0,377277.0,417385.0,24.3,23.48,0.82,6148.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-17,16996806.0,16423082.0,573724.0,497257.0,423322.0,25.04,24.19,0.85,6236.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-18,17465127.0,16875536.0,589591.0,468321.0,417544.0,25.73,24.86,0.87,6151.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-19,17852327.0,17247442.0,604885.0,387200.0,394376.0,26.3,25.41,0.89,5809.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-20,18197269.0,17582121.0,615148.0,344942.0,371052.0,26.81,25.9,0.91,5466.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-21,18348165.0,17723840.0,624325.0,150896.0,358341.0,27.03,26.11,0.92,5279.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-22,18558969.0,17916181.0,642788.0,210804.0,348100.0,27.34,26.39,0.95,5128.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-23,18911978.0,18242873.0,669105.0,353009.0,344633.0,27.86,26.87,0.99,5077.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-24,19392553.0,18691835.0,700718.0,480575.0,342250.0,28.57,27.53,1.03,5042.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-25,19913592.0,19177555.0,736037.0,521039.0,349781.0,29.33,28.25,1.08,5152.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-26,20450858.0,19682048.0,768810.0,537266.0,371219.0,30.13,28.99,1.13,5468.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-27,20885683.0,20089551.0,796132.0,434825.0,384059.0,30.77,29.59,1.17,5657.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-02-28,21091267.0,20275451.0,815816.0,205584.0,391872.0,31.07,29.87,1.2,5773.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-01,21322717.0,20478619.0,844098.0,231450.0,394821.0,31.41,30.17,1.24,5816.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-02,21599027.0,20703615.0,895412.0,276310.0,383864.0,31.82,30.5,1.32,5655.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-03,21946433.0,20982571.0,963862.0,347406.0,364840.0,32.33,30.91,1.42,5374.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-04,22392883.0,21358815.0,1034068.0,446450.0,354184.0,32.99,31.46,1.52,5217.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-05,22887118.0,21796278.0,1090840.0,494235.0,348037.0,33.71,32.11,1.61,5127.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-06,23335514.0,22213112.0,1122402.0,448396.0,349976.0,34.37,32.72,1.65,5155.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-07,23519898.0,22377255.0,1142643.0,184384.0,346947.0,34.65,32.96,1.68,5111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-08,23773959.0,22592528.0,1181431.0,254061.0,350177.0,35.02,33.28,1.74,5158.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-09,24064182.0,22809829.0,1254353.0,290223.0,352165.0,35.45,33.6,1.85,5188.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-10,24405231.0,23053716.0,1351515.0,341049.0,351257.0,35.95,33.96,1.99,5174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-11,24759603.0,23314525.0,1445078.0,354372.0,338103.0,36.47,34.34,2.13,4980.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-12,25216857.0,23684103.0,1532754.0,457254.0,332820.0,37.15,34.89,2.26,4903.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-13,25781120.0,24196211.0,1584909.0,564263.0,349372.0,37.98,35.64,2.33,5146.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-14,26063501.0,24453221.0,1610280.0,282381.0,363372.0,38.39,36.02,2.37,5353.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-15,26503552.0,24839906.0,1663646.0,440051.0,389942.0,39.04,36.59,2.45,5744.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-16,27032671.0,25273226.0,1759445.0,529119.0,424070.0,39.82,37.23,2.59,6247.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-17,27614526.0,25735472.0,1879054.0,581855.0,458471.0,40.68,37.91,2.77,6754.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-18,28274802.0,26263732.0,2011070.0,660276.0,502171.0,41.65,38.69,2.96,7397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-19,29015457.0,26878662.0,2136795.0,740655.0,542657.0,42.74,39.59,3.15,7994.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-20,29859742.0,27630970.0,2228772.0,844285.0,582660.0,43.99,40.7,3.28,8583.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-21,30279360.0,27997976.0,2281384.0,419618.0,602266.0,44.6,41.24,3.36,8872.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-22,30691557.0,28327873.0,2363684.0,412197.0,598286.0,45.21,41.73,3.48,8813.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-23,31186362.0,28653523.0,2532839.0,494805.0,593384.0,45.94,42.21,3.73,8741.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-24,31766669.0,28991188.0,2775481.0,580307.0,593163.0,46.79,42.71,4.09,8738.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-25,32325993.0,29316130.0,3009863.0,559324.0,578742.0,47.62,43.18,4.43,8525.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-26,33020952.0,29727435.0,3293517.0,694959.0,572214.0,48.64,43.79,4.85,8429.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-27,33684114.0,30151736.0,3532378.0,663162.0,546339.0,49.62,44.42,5.2,8048.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-28,34125256.0,30445284.0,3679972.0,441142.0,549414.0,50.27,44.85,5.42,8093.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-29,34530295.0,30682093.0,3848202.0,405039.0,548391.0,50.87,45.2,5.67,8078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-30,35033894.0,30908010.0,4125884.0,503599.0,549647.0,51.61,45.53,6.08,8097.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-03-31,35660902.0,31147444.0,4513458.0,627008.0,556319.0,52.53,45.88,6.65,8195.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-01,36277136.0,31318262.0,4958874.0,616234.0,564449.0,53.44,46.13,7.3,8315.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-02,36631187.0,31425682.0,5205505.0,354051.0,515748.0,53.96,46.29,7.67,7597.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-03,36917986.0,31533568.0,5384418.0,286799.0,461982.0,54.38,46.45,7.93,6805.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-04,37013749.0,31581623.0,5432126.0,95763.0,412642.0,54.52,46.52,8.0,6078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-05,37119083.0,31622367.0,5496716.0,105334.0,369827.0,54.68,46.58,8.1,5448.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-06,37391103.0,31707594.0,5683509.0,272020.0,336744.0,55.08,46.71,8.37,4960.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-07,37899029.0,31807124.0,6091905.0,507926.0,319732.0,55.83,46.85,8.97,4710.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-08,38444540.0,31903366.0,6541174.0,545511.0,309629.0,56.63,47.0,9.64,4561.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-09,39001554.0,32010244.0,6991310.0,557014.0,338624.0,57.45,47.15,10.3,4988.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-10,39587893.0,32121353.0,7466540.0,586339.0,381415.0,58.32,47.32,11.0,5618.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-11,39846781.0,32190576.0,7656205.0,258888.0,404719.0,58.7,47.42,11.28,5962.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-12,40107877.0,32250481.0,7857396.0,261096.0,426971.0,59.08,47.51,11.57,6290.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-13,40496685.0,32326604.0,8170081.0,388808.0,443655.0,59.65,47.62,12.04,6535.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-14,40958303.0,32444439.0,8513864.0,461618.0,437039.0,60.33,47.79,12.54,6438.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-15,41505768.0,32574221.0,8931547.0,547465.0,437318.0,61.14,47.98,13.16,6442.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-16,42140989.0,32709778.0,9431211.0,635221.0,448491.0,62.08,48.18,13.89,6607.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-17,42780069.0,32849223.0,9930846.0,639080.0,456025.0,63.02,48.39,14.63,6718.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-18,43084487.0,32932448.0,10152039.0,304418.0,462529.0,63.47,48.51,14.95,6813.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-19,43457910.0,33032120.0,10425790.0,373423.0,478576.0,64.02,48.66,15.36,7050.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-20,43915559.0,33139742.0,10775817.0,457649.0,488411.0,64.69,48.82,15.87,7195.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-21,44450252.0,33257651.0,11192601.0,534693.0,498850.0,65.48,48.99,16.49,7348.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-22,45012308.0,33388637.0,11623671.0,562056.0,500934.0,66.31,49.18,17.12,7379.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-23,45613109.0,33524423.0,12088686.0,600801.0,496017.0,67.19,49.38,17.81,7307.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-24,46309512.0,33673190.0,12636322.0,696403.0,504206.0,68.22,49.6,18.61,7427.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-25,46650008.0,33752885.0,12897123.0,340496.0,509360.0,68.72,49.72,19.0,7503.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-26,47045391.0,33843580.0,13201811.0,395383.0,512497.0,69.3,49.85,19.45,7549.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-27,47540984.0,33959908.0,13581076.0,495593.0,517918.0,70.03,50.02,20.01,7629.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-28,48138009.0,34094048.0,14043961.0,597025.0,526822.0,70.91,50.22,20.69,7760.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-29,48752144.0,34216616.0,14535528.0,614135.0,534262.0,71.81,50.4,21.41,7870.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-04-30,49319518.0,34362205.0,14957313.0,567374.0,529487.0,72.65,50.62,22.03,7800.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-01,49834997.0,34505380.0,15329617.0,515479.0,503641.0,73.41,50.83,22.58,7419.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-02,50097812.0,34595304.0,15502508.0,262815.0,492543.0,73.8,50.96,22.84,7255.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-03,50297911.0,34667904.0,15630007.0,200099.0,464646.0,74.09,51.07,23.02,6845.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-04,50682567.0,34795074.0,15887493.0,384656.0,448798.0,74.66,51.26,23.4,6611.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-05,51225890.0,34934171.0,16291719.0,543323.0,441126.0,75.46,51.46,24.0,6498.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-06,51834361.0,35069641.0,16764720.0,608471.0,440317.0,76.36,51.66,24.7,6486.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-07,52433184.0,35202642.0,17230542.0,598823.0,444809.0,77.24,51.86,25.38,6552.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-08,53041048.0,35371669.0,17669379.0,607864.0,458007.0,78.13,52.1,26.03,6747.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-09,53328845.0,35472295.0,17856550.0,287797.0,461576.0,78.56,52.25,26.3,6799.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-10,53675733.0,35587348.0,18088385.0,346888.0,482546.0,79.07,52.42,26.65,7108.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-11,54160993.0,35722461.0,18438532.0,485260.0,496918.0,79.78,52.62,27.16,7320.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-12,54797640.0,35906671.0,18890969.0,636647.0,510250.0,80.72,52.89,27.83,7516.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-13,55434965.0,36115955.0,19319010.0,637325.0,514372.0,81.66,53.2,28.46,7577.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-14,56048435.0,36336023.0,19712412.0,613470.0,516464.0,82.56,53.53,29.04,7608.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-15,56677012.0,36573354.0,20103658.0,628577.0,519423.0,83.49,53.87,29.61,7651.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-16,56992075.0,36704672.0,20287403.0,315063.0,523319.0,83.95,54.07,29.88,7709.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-17,57357857.0,36811405.0,20546452.0,365782.0,526018.0,84.49,54.23,30.27,7749.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-18,57855958.0,36985505.0,20870453.0,498101.0,527852.0,85.23,54.48,30.74,7776.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-19,58489834.0,37250363.0,21239471.0,633876.0,527456.0,86.16,54.87,31.29,7770.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-20,59178397.0,37518614.0,21659783.0,688563.0,534776.0,87.17,55.27,31.91,7878.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-21,59824737.0,37738271.0,22086466.0,646340.0,539472.0,88.13,55.59,32.53,7947.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-22,60587098.0,37943681.0,22643417.0,762361.0,558584.0,89.25,55.89,33.36,8228.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-23,60965594.0,38070038.0,22895556.0,378496.0,567646.0,89.81,56.08,33.73,8362.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-24,61420928.0,38192417.0,23228511.0,455334.0,580439.0,90.48,56.26,34.22,8550.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
United Kingdom,GBR,2021-05-25,61995062.0,38378564.0,23616498.0,574134.0,591301.0,91.32,56.53,34.79,8710.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
